,Occurrence,Filière,Produit,Indicateur, Valeur 
320,2011,Légumineuses,Pois chiche,Production-T (Tonnes),25913.0
321,2011,Légumineuses,Pois chiche,Superficie (Ha),40417.0
322,2011,Maraîchage,Ail,Production-T (Tonnes),5294.0
323,2011,Maraîchage,Ail,Superficie (Ha),878.0
324,2011,Maraîchage,Artichaut,Production-T (Tonnes),63889.0
325,2011,Maraîchage,Artichaut,Superficie (Ha),3819.0
326,2011,Maraîchage,Asperge,Production-T (Tonnes),0.0
327,2011,Maraîchage,Asperge,Superficie (Ha),0.0
328,2011,Maraîchage,Aubergine,Production-T (Tonnes),50147.0
329,2011,Maraîchage,Aubergine,Superficie (Ha),2046.0
330,2011,Maraîchage,Autres cultures maraichères,Production-T (Tonnes),316873.0
331,2011,Maraîchage,Autres cultures maraichères,Superficie (Ha),16754.0
332,2011,Maraîchage,Betterave potager,Production-T (Tonnes),34811.0
333,2011,Maraîchage,Betterave potager,Superficie (Ha),1100.0
334,2011,Maraîchage,Carotte,Production-T (Tonnes),707316.0
335,2011,Maraîchage,Carotte,Superficie (Ha),14264.0
336,2011,Maraîchage,Choux fleur,Production-T (Tonnes),61066.0
337,2011,Maraîchage,Choux fleur,Superficie (Ha),2305.0
338,2011,Maraîchage,Choux pomme,Production-T (Tonnes),112169.0
339,2011,Maraîchage,Choux pomme,Superficie (Ha),2986.0
340,2011,Maraîchage,Concombre,Production-T (Tonnes),55335.0
341,2011,Maraîchage,Concombre,Superficie (Ha),1461.0
342,2011,Maraîchage,Courge courgette,Production-T (Tonnes),256520.0
343,2011,Maraîchage,Courge courgette,Superficie (Ha),9300.0
344,2011,Maraîchage,Fève verte,Production-T (Tonnes),117736.0
345,2011,Maraîchage,Fève verte,Superficie (Ha),11189.0
346,2011,Maraîchage,Fraisier,Production-T (Tonnes),139683.0
347,2011,Maraîchage,Fraisier,Superficie (Ha),3320.0
348,2011,Maraîchage,Framboise,Production-T (Tonnes),4043.0
349,2011,Maraîchage,Framboise,Superficie (Ha),322.0
350,2011,Maraîchage,Haricot vert,Production-T (Tonnes),133744.0
351,2011,Maraîchage,Haricot vert,Superficie (Ha),5649.0
352,2011,Maraîchage,Melon,Production-T (Tonnes),717602.0
353,2011,Maraîchage,Melon,Superficie (Ha),20982.0
354,2011,Maraîchage,Menthe,Production-T (Tonnes),99006.0
355,2011,Maraîchage,Menthe,Superficie (Ha),4006.0
356,2011,Maraîchage,Myrtille,Production-T (Tonnes),2972.0
357,2011,Maraîchage,Myrtille,Superficie (Ha),246.0
358,2011,Maraîchage,Navet,Production-T (Tonnes),131708.0
359,2011,Maraîchage,Navet,Superficie (Ha),6503.0
360,2011,Maraîchage,Niora,Production-T (Tonnes),34850.0
361,2011,Maraîchage,Niora,Superficie (Ha),1960.0
362,2011,Maraîchage,Oignon,Production-T (Tonnes),855764.0
363,2011,Maraîchage,Oignon,Superficie (Ha),30424.0
364,2011,Maraîchage,Oignon vert,Production-T (Tonnes),3043.0
365,2011,Maraîchage,Oignon vert,Superficie (Ha),179.0
366,2011,Maraîchage,Pastèque,Production-T (Tonnes),574859.0
367,2011,Maraîchage,Pastèque,Superficie (Ha),14159.0
368,2011,Maraîchage,Patate douce,Production-T (Tonnes),25941.0
369,2011,Maraîchage,Patate douce,Superficie (Ha),958.0
370,2011,Maraîchage,Petit Pois vert,Production-T (Tonnes),131325.0
371,2011,Maraîchage,Petit Pois vert,Superficie (Ha),21155.0
372,2011,Maraîchage,Piment poivron,Production-T (Tonnes),180591.0
373,2011,Maraîchage,Piment poivron,Superficie (Ha),4970.0
374,2011,Maraîchage,Pomme de terre,Production-T (Tonnes),1656891.0
375,2011,Maraîchage,Pomme de terre,Superficie (Ha),59217.0
376,2011,Maraîchage,Tomate,Production-T (Tonnes),1219072.0
377,2011,Maraîchage,Tomate,Superficie (Ha),15639.0
378,2011,Oléagineuses,Arachide,Production-T (Tonnes),36348.0
379,2011,Oléagineuses,Arachide,Superficie (Ha),15498.0
380,2011,Oléagineuses,Sésame,Production-T (Tonnes),1610.0
381,2011,Oléagineuses,Sésame,Superficie (Ha),1350.0
382,2011,Oléagineuses,Tournesol,Production-T (Tonnes),16722.0
383,2011,Oléagineuses,Tournesol,Superficie (Ha),10679.0
384,2011,Oliviers,Olivier,Production-T (Tonnes),1315793.0
385,2011,Oliviers,Olivier,Superficie (Ha),885105.0
386,2011,Palmiers-Dattiers,Palmier dattier,Production-T (Tonnes),101862.0
387,2011,Palmiers-Dattiers,Palmier dattier,Superficie (Ha),57035.0
388,2011,Rosacées,Abricotier,Production-T (Tonnes),122382.0
389,2011,Rosacées,Abricotier,Superficie (Ha),12223.0
390,2011,Rosacées,Autres plantations fruitières,Production-T (Tonnes),46273.0
391,2011,Rosacées,Autres plantations fruitières,Superficie (Ha),4301.0
392,2011,Rosacées,Avocatier,Production-T (Tonnes),5434.0
393,2011,Rosacées,Avocatier,Superficie (Ha),2475.0
394,2011,Rosacées,Bananier,Production-T (Tonnes),222267.0
395,2011,Rosacées,Bananier,Superficie (Ha),5402.0
396,2011,Rosacées,Caroubier,Production-T (Tonnes),1137.0
397,2011,Rosacées,Caroubier,Superficie (Ha),252.0
398,2011,Rosacées,Cerisier,Production-T (Tonnes),7196.0
399,2011,Rosacées,Cerisier,Superficie (Ha),1437.0
400,2011,Rosacées,Cognassier,Production-T (Tonnes),45804.0
401,2011,Rosacées,Cognassier,Superficie (Ha),3387.0
402,2011,Rosacées,Figuier,Production-T (Tonnes),102695.0
403,2011,Rosacées,Figuier,Superficie (Ha),51020.0
404,2011,Rosacées,Grenadier,Production-T (Tonnes),76032.0
405,2011,Rosacées,Grenadier,Superficie (Ha),8218.0
406,2011,Rosacées,Néflier,Production-T (Tonnes),8682.0
407,2011,Rosacées,Néflier,Superficie (Ha),473.0
408,2011,Rosacées,Noyer,Production-T (Tonnes),8319.0
409,2011,Rosacées,Noyer,Superficie (Ha),4881.0
410,2011,Rosacées,Pacanier,Production-T (Tonnes),64.0
411,2011,Rosacées,Pacanier,Superficie (Ha),73.0
412,2011,Rosacées,Pêcher-nectarine,Production-T (Tonnes),70396.0
413,2011,Rosacées,Pêcher-nectarine,Superficie (Ha),5637.0
414,2011,Rosacées,Pistachier,Production-T (Tonnes),104.0
415,2011,Rosacées,Pistachier,Superficie (Ha),91.0
416,2011,Rosacées,Poirier,Production-T (Tonnes),29791.0
417,2011,Rosacées,Poirier,Superficie (Ha),2904.0
418,2011,Rosacées,Pommier,Production-T (Tonnes),485588.0
419,2011,Rosacées,Pommier,Superficie (Ha),40518.0
420,2011,Rosacées,Prunier,Production-T (Tonnes),75223.0
421,2011,Rosacées,Prunier,Superficie (Ha),14194.0
422,2011,Sucrières,Betterave à sucre,Production-T (Tonnes),1604980.0
423,2011,Sucrières,Betterave à sucre,Superficie (Ha),30611.0
424,2011,Sucrières,Canne à sucre,Production-T (Tonnes),535985.0
425,2011,Sucrières,Canne à sucre,Superficie (Ha),15574.0
426,2011,Vignes,Raisin de cuve,Production-T (Tonnes),83953.0
427,2011,Vignes,Raisin de cuve,Superficie (Ha),9211.0
428,2011,Vignes,Raisin de table,Production-T (Tonnes),193159.0
429,2011,Vignes,Raisin de table,Superficie (Ha),33916.0
430,2012,Agrumes,Autres agrumes,Production-T (Tonnes),10901.0
431,2012,Agrumes,Autres agrumes,Superficie (Ha),991.0
432,2012,Agrumes,Citron,Production-T (Tonnes),26942.0
433,2012,Agrumes,Citron,Superficie (Ha),2676.0
434,2012,Agrumes,Orange_Autres,Production-T (Tonnes),37233.0
435,2012,Agrumes,Orange_Autres,Superficie (Ha),3560.0
436,2012,Agrumes,Orange_Maroc late,Production-T (Tonnes),354053.0
437,2012,Agrumes,Orange_Maroc late,Superficie (Ha),24020.0
438,2012,Agrumes,Orange_Navel,Production-T (Tonnes),277877.0
439,2012,Agrumes,Orange_Navel,Superficie (Ha),17659.0
440,2012,Agrumes,Orange_Navel lane late,Production-T (Tonnes),11069.0
441,2012,Agrumes,Orange_Navel lane late,Superficie (Ha),1477.0
442,2012,Agrumes,Orange_Navel late,Production-T (Tonnes),2130.0
443,2012,Agrumes,Orange_Navel late,Superficie (Ha),544.0
444,2012,Agrumes,Orange_Navelina,Production-T (Tonnes),115.0
445,2012,Agrumes,Orange_Navelina,Superficie (Ha),86.0
446,2012,Agrumes,Orange_Salustiana,Production-T (Tonnes),19226.0
447,2012,Agrumes,Orange_Salustiana,Superficie (Ha),1089.0
448,2012,Agrumes,Orange_Washignton sanguine,Production-T (Tonnes),56247.0
449,2012,Agrumes,Orange_Washignton sanguine,Superficie (Ha),3235.0
450,2012,Agrumes,Pamplemousse,Production-T (Tonnes),120.0
451,2012,Agrumes,Pamplemousse,Superficie (Ha),38.0
452,2012,Agrumes,Petit fruit_Autres,Production-T (Tonnes),43961.0
453,2012,Agrumes,Petit fruit_Autres,Superficie (Ha),6098.0
454,2012,Agrumes,Petit fruit_Clémentine,Production-T (Tonnes),379378.0
455,2012,Agrumes,Petit fruit_Clémentine,Superficie (Ha),29280.0
456,2012,Agrumes,Petit fruit_Fortune,Production-T (Tonnes),864.0
457,2012,Agrumes,Petit fruit_Fortune,Superficie (Ha),48.0
458,2012,Agrumes,Petit fruit_Nador cott,Production-T (Tonnes),59806.0
459,2012,Agrumes,Petit fruit_Nador cott,Superficie (Ha),3647.0
460,2012,Agrumes,Petit fruit_Nour,Production-T (Tonnes),95310.0
461,2012,Agrumes,Petit fruit_Nour,Superficie (Ha),7194.0
462,2012,Agrumes,Petit fruit_Nova,Production-T (Tonnes),7679.0
463,2012,Agrumes,Petit fruit_Nova,Superficie (Ha),583.0
464,2012,Agrumes,Petit fruit_Nules,Production-T (Tonnes),59739.0
465,2012,Agrumes,Petit fruit_Nules,Superficie (Ha),7361.0
466,2012,Agrumes,Petit fruit_Ortanique,Production-T (Tonnes),8309.0
467,2012,Agrumes,Petit fruit_Ortanique,Superficie (Ha),456.0
468,2012,Amandiers,Amandier,Production-T (Tonnes),93310.0
469,2012,Amandiers,Amandier,Superficie (Ha),155545.0
470,2012,Céréales,Avoine,Production-T (Tonnes),46331.0
471,2012,Céréales,Avoine,Superficie (Ha),31230.0
472,2012,Céréales,Blé dur,Production-T (Tonnes),1897234.0
473,2012,Céréales,Blé dur,Superficie (Ha),943227.0
474,2012,Céréales,Blé tendre,Production-T (Tonnes),5036749.0
475,2012,Céréales,Blé tendre,Superficie (Ha),2241324.0
476,2012,Céréales,Mais,Production-T (Tonnes),118136.0
477,2012,Céréales,Mais,Superficie (Ha),177248.0
478,2012,Céréales,Orge,Production-T (Tonnes),2722622.0
479,2012,Céréales,Orge,Superficie (Ha),1952472.0
480,2012,Céréales,Riz,Production-T (Tonnes),37716.0
481,2012,Céréales,Riz,Superficie (Ha),5000.0
482,2012,Céréales,Sorgho,Production-T (Tonnes),4840.0
483,2012,Céréales,Sorgho,Superficie (Ha),4550.0
484,2012,Fourragères,Avoine vert,Production-T (Tonnes),601783.0
485,2012,Fourragères,Avoine vert,Superficie (Ha),32899.0
486,2012,Fourragères,Bersim,Production-T (Tonnes),3400658.0
487,2012,Fourragères,Bersim,Superficie (Ha),67563.0
488,2012,Fourragères,Lupin,Production-T (Tonnes),35244.0
489,2012,Fourragères,Lupin,Superficie (Ha),1310.0
490,2012,Fourragères,Luzerne,Production-T (Tonnes),5882235.0
491,2012,Fourragères,Luzerne,Superficie (Ha),108818.0
492,2012,Fourragères,Mais fourrager,Production-T (Tonnes),2268752.0
493,2012,Fourragères,Mais fourrager,Superficie (Ha),51025.0
494,2012,Fourragères,Mélange fourrager,Production-T (Tonnes),246495.0
495,2012,Fourragères,Mélange fourrager,Superficie (Ha),21139.0
496,2012,Fourragères,Orge fourrager,Production-T (Tonnes),1702486.0
497,2012,Fourragères,Orge fourrager,Superficie (Ha),111456.0
498,2012,Fourragères,Pois fourrager,Production-T (Tonnes),71035.0
499,2012,Fourragères,Pois fourrager,Superficie (Ha),15750.0
500,2012,Fourragères,Sorgho fourrager,Production-T (Tonnes),32515.0
501,2012,Fourragères,Sorgho fourrager,Superficie (Ha),774.0
502,2012,Fourragères,Triticale,Production-T (Tonnes),1807.0
503,2012,Fourragères,Triticale,Superficie (Ha),449.0
504,2012,Fourragères,Vesce avoine,Production-T (Tonnes),170775.0
505,2012,Fourragères,Vesce avoine,Superficie (Ha),15750.0
506,2012,Industrielles,Autres Cultures Industrielles,Production-T (Tonnes),64.0
507,2012,Industrielles,Autres Cultures Industrielles,Superficie (Ha),0.0
508,2012,Industrielles,Cannabis,Superficie (Ha),71640.0
509,2012,Industrielles,Câprier,Production-T (Tonnes),28400.0
510,2012,Industrielles,Câprier,Superficie (Ha),22445.0
511,2012,Industrielles,Coriandre récoltée,Production-T (Tonnes),400.0
512,2012,Industrielles,Coriandre récoltée,Superficie (Ha),200.0
513,2012,Industrielles,Henné,Production-T (Tonnes),892.0
514,2012,Industrielles,Henné,Superficie (Ha),1540.0
515,2012,Industrielles,Rosier,Superficie (Ha),45.0
516,2012,Industrielles,Safran,Production-T (Tonnes),5.0
517,2012,Industrielles,Safran,Superficie (Ha),900.0
518,2012,Industrielles,Sorgho a balais,Production-T (Tonnes),112.0
519,2012,Industrielles,Sorgho a balais,Superficie (Ha),140.0
520,2012,Industrielles,Tabac,Production-T (Tonnes),360.0
521,2012,Industrielles,Tabac,Superficie (Ha),410.0
522,2012,Légumineuses,Autres légumineuses,Production-T (Tonnes),30283.0
523,2012,Légumineuses,Autres légumineuses,Superficie (Ha),25177.0
524,2012,Légumineuses,Fève,Production-T (Tonnes),153388.0
525,2012,Légumineuses,Fève,Superficie (Ha),202790.0
526,2012,Légumineuses,Lentille,Production-T (Tonnes),42949.0
527,2012,Légumineuses,Lentille,Superficie (Ha),53266.0
528,2012,Légumineuses,Orobe,Production-T (Tonnes),1360.0
529,2012,Légumineuses,Orobe,Superficie (Ha),3700.0
530,2012,Légumineuses,Petit pois,Production-T (Tonnes),36328.0
531,2012,Légumineuses,Petit pois,Superficie (Ha),55091.0
532,2012,Légumineuses,Pois chiche,Production-T (Tonnes),24924.0
533,2012,Légumineuses,Pois chiche,Superficie (Ha),56939.0
534,2012,Maraîchage,Ail,Production-T (Tonnes),6784.0
535,2012,Maraîchage,Ail,Superficie (Ha),1058.0
536,2012,Maraîchage,Artichaut,Production-T (Tonnes),62074.0
537,2012,Maraîchage,Artichaut,Superficie (Ha),3487.0
538,2012,Maraîchage,Asperge,Production-T (Tonnes),0.0
539,2012,Maraîchage,Asperge,Superficie (Ha),0.0
540,2012,Maraîchage,Aubergine,Production-T (Tonnes),71977.0
541,2012,Maraîchage,Aubergine,Superficie (Ha),2783.0
542,2012,Maraîchage,Autres cultures maraichères,Production-T (Tonnes),317659.0
543,2012,Maraîchage,Autres cultures maraichères,Superficie (Ha),16462.0
544,2012,Maraîchage,Betterave potager,Production-T (Tonnes),33687.0
545,2012,Maraîchage,Betterave potager,Superficie (Ha),1155.0
546,2012,Maraîchage,Carotte,Production-T (Tonnes),509371.0
547,2012,Maraîchage,Carotte,Superficie (Ha),14014.0
548,2012,Maraîchage,Choux fleur,Production-T (Tonnes),48162.0
549,2012,Maraîchage,Choux fleur,Superficie (Ha),1702.0
550,2012,Maraîchage,Choux pomme,Production-T (Tonnes),95426.0
551,2012,Maraîchage,Choux pomme,Superficie (Ha),3072.0
552,2012,Maraîchage,Concombre,Production-T (Tonnes),48246.0
553,2012,Maraîchage,Concombre,Superficie (Ha),1289.0
554,2012,Maraîchage,Courge courgette,Production-T (Tonnes),224315.0
555,2012,Maraîchage,Courge courgette,Superficie (Ha),8089.0
556,2012,Maraîchage,Fève verte,Production-T (Tonnes),154415.0
557,2012,Maraîchage,Fève verte,Superficie (Ha),11830.0
558,2012,Maraîchage,Fraisier,Production-T (Tonnes),145233.0
559,2012,Maraîchage,Fraisier,Superficie (Ha),3526.0
560,2012,Maraîchage,Framboise,Production-T (Tonnes),9902.0
561,2012,Maraîchage,Framboise,Superficie (Ha),750.0
562,2012,Maraîchage,Haricot vert,Production-T (Tonnes),154663.0
563,2012,Maraîchage,Haricot vert,Superficie (Ha),6156.0
564,2012,Maraîchage,Melon,Production-T (Tonnes),700035.0
565,2012,Maraîchage,Melon,Superficie (Ha),21637.0
566,2012,Maraîchage,Menthe,Production-T (Tonnes),87602.0
567,2012,Maraîchage,Menthe,Superficie (Ha),3491.0
568,2012,Maraîchage,Myrtille,Production-T (Tonnes),4864.0
569,2012,Maraîchage,Myrtille,Superficie (Ha),350.0
570,2012,Maraîchage,Navet,Production-T (Tonnes),171287.0
571,2012,Maraîchage,Navet,Superficie (Ha),7302.0
572,2012,Maraîchage,Niora,Production-T (Tonnes),21181.0
573,2012,Maraîchage,Niora,Superficie (Ha),994.0
574,2012,Maraîchage,Oignon,Production-T (Tonnes),929866.0
575,2012,Maraîchage,Oignon,Superficie (Ha),33654.0
576,2012,Maraîchage,Oignon vert,Production-T (Tonnes),7422.0
577,2012,Maraîchage,Oignon vert,Superficie (Ha),492.0
578,2012,Maraîchage,Pastèque,Production-T (Tonnes),611474.0
579,2012,Maraîchage,Pastèque,Superficie (Ha),14104.0
580,2012,Maraîchage,Patate douce,Production-T (Tonnes),26450.0
581,2012,Maraîchage,Patate douce,Superficie (Ha),1079.0
582,2012,Maraîchage,Petit Pois vert,Production-T (Tonnes),125482.0
583,2012,Maraîchage,Petit Pois vert,Superficie (Ha),23203.0
584,2012,Maraîchage,Piment poivron,Production-T (Tonnes),179859.0
585,2012,Maraîchage,Piment poivron,Superficie (Ha),4845.0
586,2012,Maraîchage,Pomme de terre,Production-T (Tonnes),1928606.0
587,2012,Maraîchage,Pomme de terre,Superficie (Ha),53048.0
588,2012,Maraîchage,Tomate,Production-T (Tonnes),1293320.0
589,2012,Maraîchage,Tomate,Superficie (Ha),14017.0
590,2012,Oléagineuses,Arachide,Production-T (Tonnes),38790.0
591,2012,Oléagineuses,Arachide,Superficie (Ha),16300.0
592,2012,Oléagineuses,Sésame,Production-T (Tonnes),375.0
593,2012,Oléagineuses,Sésame,Superficie (Ha),625.0
594,2012,Oléagineuses,Tournesol,Production-T (Tonnes),18989.0
595,2012,Oléagineuses,Tournesol,Superficie (Ha),17006.0
596,2012,Oliviers,Olivier,Production-T (Tonnes),1174698.0
597,2012,Oliviers,Olivier,Superficie (Ha),922235.0
598,2012,Palmiers-Dattiers,Palmier dattier,Production-T (Tonnes),111924.0
599,2012,Palmiers-Dattiers,Palmier dattier,Superficie (Ha),57384.0
600,2012,Rosacées,Abricotier,Production-T (Tonnes),100690.0
601,2012,Rosacées,Abricotier,Superficie (Ha),12297.0
602,2012,Rosacées,Autres plantations fruitières,Production-T (Tonnes),58186.0
603,2012,Rosacées,Autres plantations fruitières,Superficie (Ha),17084.0
604,2012,Rosacées,Avocatier,Production-T (Tonnes),28080.0
605,2012,Rosacées,Avocatier,Superficie (Ha),2409.0
606,2012,Rosacées,Bananier,Production-T (Tonnes),302769.0
607,2012,Rosacées,Bananier,Superficie (Ha),9241.0
608,2012,Rosacées,Caroubier,Production-T (Tonnes),3705.0
609,2012,Rosacées,Caroubier,Superficie (Ha),674.0
610,2012,Rosacées,Cerisier,Production-T (Tonnes),15199.0
611,2012,Rosacées,Cerisier,Superficie (Ha),1640.0
612,2012,Rosacées,Cognassier,Production-T (Tonnes),45370.0
613,2012,Rosacées,Cognassier,Superficie (Ha),3502.0
614,2012,Rosacées,Figuier,Production-T (Tonnes),112537.0
615,2012,Rosacées,Figuier,Superficie (Ha),54674.0
616,2012,Rosacées,Grenadier,Production-T (Tonnes),122723.0
617,2012,Rosacées,Grenadier,Superficie (Ha),9886.0
618,2012,Rosacées,Néflier,Production-T (Tonnes),6149.0
619,2012,Rosacées,Néflier,Superficie (Ha),436.0
620,2012,Rosacées,Noyer,Production-T (Tonnes),14235.0
621,2012,Rosacées,Noyer,Superficie (Ha),6838.0
622,2012,Rosacées,Pacanier,Production-T (Tonnes),209.0
623,2012,Rosacées,Pacanier,Superficie (Ha),75.0
624,2012,Rosacées,Pêcher-nectarine,Production-T (Tonnes),76105.0
625,2012,Rosacées,Pêcher-nectarine,Superficie (Ha),6403.0
626,2012,Rosacées,Pistachier,Production-T (Tonnes),114.0
627,2012,Rosacées,Pistachier,Superficie (Ha),65.0
628,2012,Rosacées,Poirier,Production-T (Tonnes),43042.0
629,2012,Rosacées,Poirier,Superficie (Ha),3176.0
630,2012,Rosacées,Pommier,Production-T (Tonnes),583230.0
631,2012,Rosacées,Pommier,Superficie (Ha),41771.0
632,2012,Rosacées,Prunier,Production-T (Tonnes),109363.0
633,2012,Rosacées,Prunier,Superficie (Ha),14618.0
634,2012,Sucrières,Betterave à sucre,Production-T (Tonnes),2142221.0
635,2012,Sucrières,Betterave à sucre,Superficie (Ha),37205.0
636,2012,Sucrières,Canne à sucre,Production-T (Tonnes),619561.0
637,2012,Sucrières,Canne à sucre,Superficie (Ha),15457.0
638,2012,Vignes,Raisin de cuve,Production-T (Tonnes),109573.0
639,2012,Vignes,Raisin de cuve,Superficie (Ha),9242.0
640,2012,Vignes,Raisin de table,Production-T (Tonnes),223702.0
641,2012,Vignes,Raisin de table,Superficie (Ha),33220.0
642,2013,Agrumes,Autres agrumes,Production-T (Tonnes),13261.0
643,2013,Agrumes,Autres agrumes,Superficie (Ha),777.0
644,2013,Agrumes,Citron,Production-T (Tonnes),26451.0
645,2013,Agrumes,Citron,Superficie (Ha),2758.0
646,2013,Agrumes,Orange_Autres,Production-T (Tonnes),27277.0
647,2013,Agrumes,Orange_Autres,Superficie (Ha),3702.0
648,2013,Agrumes,Orange_Maroc late,Production-T (Tonnes),495882.0
649,2013,Agrumes,Orange_Maroc late,Superficie (Ha),23497.0
650,2013,Agrumes,Orange_Navel,Production-T (Tonnes),348606.0
651,2013,Agrumes,Orange_Navel,Superficie (Ha),18352.0
652,2013,Agrumes,Orange_Navel lane late,Production-T (Tonnes),14940.0
653,2013,Agrumes,Orange_Navel lane late,Superficie (Ha),1422.0
654,2013,Agrumes,Orange_Navel late,Production-T (Tonnes),7525.0
655,2013,Agrumes,Orange_Navel late,Superficie (Ha),1670.0
656,2013,Agrumes,Orange_Navelina,Production-T (Tonnes),246.0
657,2013,Agrumes,Orange_Navelina,Superficie (Ha),148.0
658,2013,Agrumes,Orange_Salustiana,Production-T (Tonnes),28587.0
659,2013,Agrumes,Orange_Salustiana,Superficie (Ha),1089.0
660,2013,Agrumes,Orange_Washignton sanguine,Production-T (Tonnes),78183.0
661,2013,Agrumes,Orange_Washignton sanguine,Superficie (Ha),3313.0
662,2013,Agrumes,Pamplemousse,Production-T (Tonnes),475.0
663,2013,Agrumes,Pamplemousse,Superficie (Ha),42.0
664,2013,Agrumes,Petit fruit_Autres,Production-T (Tonnes),75336.0
665,2013,Agrumes,Petit fruit_Autres,Superficie (Ha),6759.0
666,2013,Agrumes,Petit fruit_Clémentine,Production-T (Tonnes),646626.0
667,2013,Agrumes,Petit fruit_Clémentine,Superficie (Ha),30541.0
668,2013,Agrumes,Petit fruit_Fortune,Production-T (Tonnes),1008.0
669,2013,Agrumes,Petit fruit_Fortune,Superficie (Ha),48.0
670,2013,Agrumes,Petit fruit_Nador cott,Production-T (Tonnes),82984.0
671,2013,Agrumes,Petit fruit_Nador cott,Superficie (Ha),3936.0
672,2013,Agrumes,Petit fruit_Nour,Production-T (Tonnes),190754.0
673,2013,Agrumes,Petit fruit_Nour,Superficie (Ha),7165.0
674,2013,Agrumes,Petit fruit_Nova,Production-T (Tonnes),10803.0
